Equipment_ID,Type,Age_in_years,Usage_hours_per_day,Last_Maintenance_Date,Breakdown_Count,Vibration_Index,Temperature_Score,Error_Log_Frequency,Maintenance_Needed
E7643,ECG,1,16.93,2025-01-15 17:52:38.904066,0,0.19,26.73,1,1
E7644,Ultrasound,5,5.34,2025-01-24 17:52:38.904066,1,0.67,33.52,1,1
E7645,Ventilator,1,16.28,2025-02-18 17:52:38.904066,1,0.67,68.42,4,1
E7646,Ventilator,9,7.14,2024-10-27 17:52:38.904066,0,0.02,29.88,1,1
E7647,Ultrasound,1,5.69,2024-09-10 17:52:38.904066,1,0.32,55.91,2,1
E7648,ECG,11,14.02,2024-12-21 17:52:38.904066,0,0.6,46.67,1,1
E7649,MRI,3,6.47,2024-11-04 17:52:38.904066,1,0.31,59.4,0,1
E7650,Ventilator,8,8.87,2025-03-13 17:52:38.904066,2,0.22,28.99,2,0
E7651,MRI,11,15.03,2024-11-06 17:52:38.904066,0,0.33,54.28,1,1
E7652,Ultrasound,6,9.42,2024-08-25 17:52:38.904066,0,0.28,34.69,2,1
E7653,Ultrasound,8,12.49,2025-07-27 17:52:38.904066,0,0.24,23.55,1,0
E7654,Ultrasound,6,15.04,2025-03-20 17:52:38.904066,0,0.36,27.76,0,0
E7655,Ventilator,5,1.49,2024-12-06 17:52:38.904066,0,0.14,61.97,0,1
E7656,ECG,0,5.82,2025-05-07 17:52:38.904066,2,0.13,62.78,0,1
E7657,Ultrasound,9,18.74,2025-04-01 17:52:38.904066,1,0.14,33.12,4,1
E7658,Ultrasound,8,2.9,2024-10-27 17:52:38.904066,0,0.38,34.09,2,1
E7659,ECG,7,14.69,2025-05-13 17:52:38.904066,2,0.48,50.73,0,0
E7660,Ventilator,0,19.61,2025-05-08 17:52:38.904066,1,0.05,57.94,2,1
E7661,ECG,10,10.36,2024-12-02 17:52:38.904066,1,0.23,60.01,3,1
E7662,Ventilator,5,7.59,2024-11-12 17:52:38.904066,1,0.74,51.88,2,1
E7663,ECG,2,14.11,2025-06-04 17:52:38.904066,0,0.74,62.63,0,1
E7664,Ultrasound,6,16.16,2024-08-24 17:52:38.904066,1,0.67,37.12,2,1
E7665,ECG,3,4.36,2025-02-14 17:52:38.904066,0,0.03,37.35,2,0
E7666,ECG,4,18.55,2024-08-30 17:52:38.904066,0,0.74,20.43,1,1
E7667,MRI,7,0.64,2025-01-19 17:52:38.904066,1,0.22,29.3,2,1
E7668,MRI,4,16.96,2024-11-10 17:52:38.904066,0,0.38,59.06,0,1
E7669,Ventilator,3,2.67,2024-11-06 17:52:38.904066,0,0.25,37.27,1,1
E7670,Ultrasound,0,14.09,2025-05-22 17:52:38.904066,0,0.25,56.84,0,0
E7671,ECG,4,5.83,2025-02-04 17:52:38.904066,0,0.64,54.38,2,1
E7672,ECG,0,15.45,2024-11-26 17:52:38.904066,1,0.69,22.83,1,1
E7673,ECG,2,11.14,2025-04-19 17:52:38.904066,1,0.16,37.14,1,0
E7674,ECG,1,11.8,2024-09-26 17:52:38.904066,1,0.63,64.72,1,1
E7675,Ventilator,9,6.41,2024-12-24 17:52:38.904066,1,0.41,26.86,3,1
E7676,Ultrasound,4,3.61,2025-01-13 17:52:38.904066,0,0.06,23.78,3,1
E7677,MRI,3,5.3,2025-02-19 17:52:38.904066,0,0.42,58.9,5,1
E7678,MRI,12,7.71,2024-08-23 17:52:38.904066,0,0.45,64.93,1,1
E7679,MRI,1,19.37,2024-10-19 17:52:38.904066,1,0.66,44.14,2,1
E7680,ECG,4,11.09,2024-10-17 17:52:38.904066,2,0.51,57.97,1,1
E7681,MRI,3,16.23,2024-10-16 17:52:38.904066,1,0.52,40.27,0,1
E7682,Ultrasound,4,5.77,2025-06-16 17:52:38.904066,0,0.41,54.58,3,0
E7683,Ultrasound,8,9.6,2025-07-21 17:52:38.904066,0,0.64,66.13,2,1
E7684,Ultrasound,4,2.34,2024-10-11 17:52:38.904066,1,0.05,57.06,3,1
E7685,ECG,5,16.38,2025-03-18 17:52:38.904066,1,0.25,55.15,0,1
E7686,Ventilator,4,19.85,2024-09-03 17:52:38.904066,1,0.3,22.24,3,1
E7687,MRI,5,18.8,2024-09-10 17:52:38.904066,1,0.74,66.31,0,1
E7688,Ventilator,6,9.63,2025-01-12 17:52:38.904066,1,0.69,44.54,2,1
E7689,MRI,2,12.83,2024-08-19 17:52:38.904066,1,0.02,24.05,1,1
E7690,Ultrasound,3,3.27,2024-08-31 17:52:38.904066,0,0.66,53.72,2,1
E7691,ECG,2,1.14,2025-07-28 17:52:38.904066,2,0.25,45.52,1,0
E7692,Ventilator,5,12.85,2025-07-06 17:52:38.904066,3,0.63,35.6,1,1
E7693,ECG,3,3.26,2025-01-21 17:52:38.904066,0,0.78,48.44,1,1
E7694,Ventilator,8,16.74,2025-04-14 17:52:38.904066,2,0.16,43.58,2,1
E7695,Ultrasound,7,11.31,2025-02-03 17:52:38.904066,0,0.69,35.63,1,1
E7696,Ventilator,4,5.51,2024-09-02 17:52:38.904066,1,0.33,27.92,4,1
E7697,Ultrasound,0,2.79,2024-11-20 17:52:38.904066,0,0.49,45.55,1,1
E7698,Ventilator,0,8.81,2025-03-07 17:52:38.904066,1,0.55,44.18,2,0
E7699,Ventilator,0,7.26,2025-02-13 17:52:38.904066,0,0.12,27.06,0,0
E7700,Ultrasound,1,15.91,2025-05-04 17:52:38.904066,2,0.2,63.42,2,1
E7701,ECG,7,3.01,2024-10-25 17:52:38.904066,1,0.07,68.75,3,1
E7702,Ultrasound,3,4.63,2024-11-25 17:52:38.904066,1,0.64,53.69,1,1
E7703,ECG,9,1.63,2024-11-15 17:52:38.904066,0,0.74,67.98,0,1
E7704,ECG,2,14.25,2025-04-20 17:52:38.904066,1,0.61,31.61,2,1
E7705,Ventilator,2,6.64,2025-01-21 17:52:38.904066,0,0.14,20.78,2,1
E7706,MRI,9,12.94,2025-02-13 17:52:38.904066,2,0.01,64.39,2,1
E7707,ECG,11,5.22,2025-06-12 17:52:38.904066,2,0.12,21.78,1,1
E7708,ECG,5,12.82,2025-04-08 17:52:38.904066,0,0.13,44.56,4,1
E7709,Ventilator,11,14.31,2025-02-13 17:52:38.904066,0,0.16,35.17,2,1
E7710,MRI,3,8.09,2024-10-05 17:52:38.904066,0,0.7,60.48,3,1
E7711,Ultrasound,10,6.96,2025-07-02 17:52:38.904066,0,0.14,43.0,3,1
E7712,ECG,0,6.34,2025-04-25 17:52:38.904066,0,0.06,23.26,2,0
E7713,ECG,8,7.36,2024-12-29 17:52:38.904066,0,0.74,28.01,2,1
E7714,MRI,5,18.65,2025-06-09 17:52:38.904066,0,0.32,24.94,2,1
E7715,MRI,0,19.61,2024-09-23 17:52:38.904066,1,0.22,23.41,1,1
E7716,ECG,1,0.07,2025-02-10 17:52:38.904066,1,0.35,46.86,1,0
E7717,ECG,3,13.5,2025-06-03 17:52:38.904066,1,0.42,23.15,2,0
E7718,MRI,2,14.2,2024-12-20 17:52:38.904066,1,0.2,64.83,3,1
E7719,MRI,0,14.86,2025-04-14 17:52:38.904066,0,0.5,38.73,1,0
E7720,Ventilator,12,11.6,2025-02-25 17:52:38.904066,1,0.08,22.48,1,1
E7721,Ultrasound,0,4.52,2025-02-19 17:52:38.904066,3,0.21,25.45,4,1
E7722,Ventilator,13,16.43,2025-02-07 17:52:38.904066,0,0.05,32.51,1,1
E7723,Ultrasound,8,6.15,2024-11-29 17:52:38.904066,0,0.07,57.25,1,1
E7724,MRI,3,11.02,2024-10-21 17:52:38.904066,1,0.03,46.14,0,1
E7725,Ventilator,6,5.44,2024-11-13 17:52:38.904066,0,0.08,67.05,2,1
E7726,Ventilator,6,14.29,2025-05-18 17:52:38.904066,2,0.7,33.28,0,1
E7727,ECG,3,19.95,2025-02-18 17:52:38.904066,2,0.62,37.29,1,1
E7728,Ventilator,8,7.45,2024-12-24 17:52:38.904066,0,0.03,63.0,1,1
E7729,ECG,11,9.61,2025-02-11 17:52:38.904066,0,0.15,50.8,0,1
E7730,Ventilator,3,10.5,2024-10-12 17:52:38.904066,1,0.48,54.08,3,1
E7731,Ventilator,0,18.61,2024-11-01 17:52:38.904066,1,0.06,29.04,1,1
E7732,MRI,8,5.87,2024-09-07 17:52:38.904066,0,0.75,23.73,1,1
E7733,MRI,5,12.82,2025-02-02 17:52:38.904066,2,0.01,69.03,1,1
E7734,Ventilator,0,6.15,2025-01-17 17:52:38.904066,2,0.34,32.86,2,1
E7735,Ultrasound,8,8.09,2025-05-27 17:52:38.904066,2,0.01,60.56,2,1
E7736,ECG,8,5.15,2025-05-13 17:52:38.904066,0,0.23,44.44,1,0
E7737,Ventilator,4,6.69,2025-03-04 17:52:38.904066,0,0.8,26.47,1,1
E7738,Ventilator,6,15.01,2025-01-10 17:52:38.904066,0,0.5,37.0,1,1
E7739,ECG,2,3.19,2024-10-06 17:52:38.904066,0,0.19,32.31,1,1
E7740,Ultrasound,7,1.83,2025-01-29 17:52:38.904066,1,0.76,62.32,1,1
E7741,MRI,7,13.58,2025-04-09 17:52:38.904066,2,0.16,68.44,2,1
E7742,Ultrasound,0,14.73,2025-07-31 17:52:38.904066,3,0.61,38.54,0,1
E7743,ECG,9,1.55,2024-12-15 17:52:38.904066,0,0.54,39.85,0,1
E7744,ECG,12,1.6,2025-07-17 17:52:38.904066,0,0.39,26.15,3,1
E7745,Ventilator,5,3.64,2024-08-18 17:52:38.904066,1,0.77,69.72,2,1
E7746,ECG,3,9.41,2025-06-22 17:52:38.904066,2,0.74,37.34,5,1
E7747,ECG,2,17.47,2025-04-21 17:52:38.904066,0,0.4,35.11,0,1
E7748,Ventilator,14,6.19,2024-12-21 17:52:38.904066,0,0.52,57.1,0,1
E7749,ECG,2,15.3,2025-05-02 17:52:38.904066,1,0.46,45.23,2,0
E7750,Ultrasound,7,15.69,2024-12-19 17:52:38.904066,2,0.77,35.69,0,1
E7751,ECG,0,4.34,2025-02-09 17:52:38.904066,0,0.03,57.1,2,0
E7752,ECG,9,11.92,2024-08-22 17:52:38.904066,2,0.32,38.79,2,1
E7753,ECG,9,12.45,2024-11-19 17:52:38.904066,1,0.14,35.29,1,1
E7754,MRI,4,3.85,2024-11-18 17:52:38.904066,2,0.17,32.38,3,1
E7755,Ultrasound,5,14.97,2025-07-19 17:52:38.904066,0,0.05,30.72,3,0
E7756,Ventilator,10,17.63,2025-07-01 17:52:38.904066,2,0.75,58.15,0,1
E7757,MRI,0,5.82,2025-03-27 17:52:38.904066,0,0.6,58.85,2,0
E7758,Ultrasound,8,8.05,2025-05-20 17:52:38.904066,0,0.54,45.18,5,1
E7759,MRI,2,5.73,2025-03-30 17:52:38.904066,0,0.63,47.45,1,1
E7760,Ventilator,7,8.49,2025-03-03 17:52:38.904066,2,0.59,32.05,1,0
E7761,Ventilator,10,6.91,2025-03-20 17:52:38.904066,3,0.66,30.88,0,1
E7762,Ultrasound,0,1.73,2025-01-30 17:52:38.904066,1,0.17,57.36,1,1
E7763,Ultrasound,10,6.49,2025-06-15 17:52:38.904066,1,0.42,44.03,3,1
E7764,MRI,3,5.4,2024-08-16 17:52:38.904066,1,0.46,40.83,1,1
E7765,ECG,4,9.1,2024-10-25 17:52:38.904066,1,0.13,65.51,0,1
E7766,Ventilator,3,5.96,2024-11-08 17:52:38.904066,2,0.59,38.38,1,1
E7767,Ultrasound,8,19.27,2024-09-27 17:52:38.904066,0,0.77,38.98,0,1
E7768,ECG,0,16.67,2025-03-01 17:52:38.904066,0,0.28,30.31,2,1
E7769,Ventilator,5,15.26,2024-09-17 17:52:38.904066,1,0.02,32.64,1,1
E7770,MRI,1,18.03,2024-10-15 17:52:38.904066,0,0.67,38.63,1,1
E7771,ECG,8,6.5,2025-05-19 17:52:38.904066,1,0.44,43.92,1,0
E7772,Ultrasound,4,19.15,2025-04-01 17:52:38.904066,3,0.55,55.98,1,1
E7773,ECG,7,9.92,2024-11-16 17:52:38.904066,2,0.69,35.18,1,1
E7774,Ultrasound,3,5.81,2024-09-11 17:52:38.904066,0,0.75,32.11,0,1
E7775,ECG,10,1.97,2025-06-24 17:52:38.904066,0,0.31,32.5,1,1
E7776,Ventilator,4,14.62,2025-02-15 17:52:38.904066,0,0.32,67.38,3,1
E7777,MRI,8,5.94,2025-01-28 17:52:38.904066,2,0.62,55.26,1,1
E7778,ECG,0,5.35,2025-05-23 17:52:38.904066,0,0.67,45.94,2,1
E7779,ECG,0,0.23,2024-10-08 17:52:38.904066,0,0.4,47.77,0,1
E7780,MRI,10,11.55,2025-05-19 17:52:38.904066,1,0.31,44.51,0,1
E7781,ECG,8,1.88,2025-06-09 17:52:38.904066,1,0.8,39.47,3,1
E7782,ECG,6,8.14,2024-11-22 17:52:38.904066,2,0.62,51.93,2,1
E7783,MRI,1,13.97,2025-03-23 17:52:38.904066,0,0.21,59.75,1,0
E7784,ECG,6,18.92,2024-10-02 17:52:38.904066,1,0.8,66.86,0,1
E7785,MRI,7,9.63,2025-07-09 17:52:38.904066,0,0.6,57.41,3,0
E7786,ECG,2,9.23,2025-06-29 17:52:38.904066,2,0.06,63.57,2,1
E7787,ECG,4,8.85,2025-07-26 17:52:38.904066,1,0.11,62.24,0,1
E7788,ECG,0,8.99,2024-10-15 17:52:38.904066,2,0.39,52.19,0,1
E7789,Ventilator,12,2.25,2025-01-31 17:52:38.904066,0,0.34,51.5,1,1
E7790,Ventilator,2,13.95,2025-01-03 17:52:38.904066,0,0.8,63.04,1,1
E7791,Ventilator,0,15.82,2025-04-14 17:52:38.904066,1,0.37,63.69,2,1
E7792,MRI,14,11.08,2024-10-18 17:52:38.904066,0,0.28,66.25,1,1
E7793,ECG,5,9.58,2024-08-26 17:52:38.904066,1,0.12,39.18,4,1
E7794,Ventilator,0,17.76,2024-09-24 17:52:38.904066,1,0.46,42.98,1,1
E7795,Ventilator,0,19.57,2025-02-09 17:52:38.904066,0,0.69,33.14,4,1
E7796,MRI,13,12.06,2025-06-06 17:52:38.904066,0,0.37,49.44,0,1
E7797,ECG,5,6.16,2025-05-10 17:52:38.904066,0,0.29,22.6,0,0
E7798,Ventilator,2,11.86,2025-04-06 17:52:38.904066,2,0.54,54.19,2,0
E7799,Ultrasound,0,15.89,2024-08-09 17:52:38.904066,0,0.79,23.82,2,1
E7800,ECG,0,15.9,2025-02-15 17:52:38.904066,0,0.17,68.53,1,1
E7801,MRI,10,13.06,2025-04-24 17:52:38.904066,1,0.48,58.35,0,1
E7802,ECG,7,5.74,2025-04-29 17:52:38.904066,0,0.74,22.12,2,1
E7803,Ultrasound,5,13.21,2025-03-17 17:52:38.904066,1,0.68,45.16,1,1
E7804,MRI,4,3.56,2025-07-25 17:52:38.904066,0,0.52,39.96,0,0
E7805,Ultrasound,2,10.41,2024-12-22 17:52:38.904066,1,0.34,57.74,1,1
E7806,ECG,0,10.21,2024-10-03 17:52:38.904066,0,0.25,34.28,2,1
E7807,ECG,6,11.08,2024-08-06 17:52:38.904066,1,0.66,64.58,2,1
E7808,ECG,12,11.96,2025-03-10 17:52:38.904066,1,0.13,42.93,0,1
E7809,Ultrasound,8,13.8,2025-07-30 17:52:38.904066,1,0.75,45.09,1,1
E7810,ECG,10,18.68,2024-11-14 17:52:38.904066,2,0.49,59.76,0,1
E7811,Ventilator,8,4.05,2025-01-22 17:52:38.904066,1,0.69,34.14,1,1
E7812,ECG,5,14.49,2025-01-14 17:52:38.904066,2,0.57,69.57,2,1
E7813,ECG,6,15.34,2024-12-04 17:52:38.904066,1,0.01,40.81,2,1
E7814,ECG,6,16.73,2024-11-15 17:52:38.904066,0,0.07,37.15,3,1
E7815,MRI,8,15.85,2025-03-12 17:52:38.904066,1,0.31,58.53,0,0
E7816,Ultrasound,7,15.62,2024-10-08 17:52:38.904066,2,0.19,46.63,0,1
E7817,ECG,6,15.49,2025-04-30 17:52:38.904066,1,0.69,44.52,3,1
E7818,Ventilator,1,15.23,2025-02-03 17:52:38.904066,0,0.4,50.24,0,1
E7819,Ventilator,6,0.96,2025-08-01 17:52:38.904066,1,0.51,57.66,1,0
E7820,ECG,14,7.99,2025-02-04 17:52:38.904066,2,0.54,66.55,1,1
E7821,ECG,12,1.2,2024-08-18 17:52:38.904066,0,0.36,65.35,1,1
E7822,ECG,10,12.96,2024-11-22 17:52:38.904066,2,0.13,44.49,3,1
E7823,MRI,0,0.18,2025-04-11 17:52:38.904066,0,0.75,45.18,2,1
E7824,MRI,11,17.63,2024-09-26 17:52:38.904066,3,0.51,55.06,1,1
E7825,MRI,8,3.26,2025-03-14 17:52:38.904066,0,0.48,49.58,1,0
E7826,Ventilator,4,12.87,2024-12-06 17:52:38.904066,1,0.32,30.6,3,1
E7827,Ventilator,9,12.47,2025-02-11 17:52:38.904066,0,0.14,40.62,1,1
E7828,Ultrasound,9,15.03,2024-08-18 17:52:38.904066,1,0.65,35.97,0,1
E7829,ECG,6,2.16,2025-01-18 17:52:38.904066,1,0.19,36.92,0,1
E7830,Ultrasound,2,13.22,2024-09-14 17:52:38.904066,0,0.3,42.81,0,1
E7831,MRI,5,1.58,2025-04-15 17:52:38.904066,0,0.06,30.38,1,0
E7832,MRI,6,5.34,2025-06-28 17:52:38.904066,0,0.77,53.52,1,1
E7833,ECG,7,1.24,2025-01-09 17:52:38.904066,2,0.08,62.49,2,1
E7834,MRI,4,5.97,2024-08-28 17:52:38.904066,1,0.31,20.06,2,1
E7835,Ventilator,1,0.97,2024-08-22 17:52:38.904066,1,0.69,68.45,1,1
E7836,Ventilator,0,3.8,2025-04-15 17:52:38.904066,1,0.19,37.08,1,0
E7837,MRI,6,19.4,2025-03-16 17:52:38.904066,2,0.26,25.5,0,1
E7838,ECG,0,5.96,2025-07-27 17:52:38.904066,0,0.51,69.0,1,1
E7839,ECG,1,2.96,2025-03-04 17:52:38.904066,2,0.68,69.4,1,1
E7840,Ventilator,4,10.56,2025-03-15 17:52:38.904066,0,0.2,28.78,1,0
E7841,MRI,5,11.25,2025-03-13 17:52:38.904066,1,0.77,50.77,1,1
E7842,Ultrasound,4,16.89,2025-05-20 17:52:38.904066,1,0.52,57.17,1,1
E7843,Ultrasound,10,12.87,2025-04-13 17:52:38.904066,2,0.09,50.22,2,1
E7844,Ventilator,2,12.93,2024-11-07 17:52:38.904066,0,0.32,52.78,0,1
E7845,MRI,0,11.26,2024-09-21 17:52:38.904066,0,0.61,67.84,0,1
E7846,Ultrasound,9,15.91,2025-07-23 17:52:38.904066,2,0.65,42.5,0,1
E7847,MRI,0,12.34,2025-07-08 17:52:38.904066,1,0.69,32.17,1,1
E7848,MRI,0,8.83,2025-06-01 17:52:38.904066,1,0.1,20.77,3,0
E7849,Ventilator,8,1.26,2025-02-27 17:52:38.904066,0,0.37,60.69,2,1
E7850,ECG,2,17.94,2025-03-03 17:52:38.904066,2,0.77,34.43,3,1
E7851,Ultrasound,0,18.78,2024-12-12 17:52:38.904066,1,0.26,69.34,0,1
E7852,ECG,4,14.76,2024-11-03 17:52:38.904066,1,0.74,49.11,2,1
E7853,Ultrasound,8,6.93,2025-05-17 17:52:38.904066,2,0.08,23.2,0,0
E7854,Ventilator,4,17.35,2024-12-22 17:52:38.904066,1,0.15,49.92,0,1
E7855,MRI,1,16.92,2024-08-15 17:52:38.904066,0,0.79,63.74,1,1
E7856,ECG,7,11.81,2025-05-19 17:52:38.904066,0,0.52,33.96,0,0
E7857,Ultrasound,0,5.22,2024-09-18 17:52:38.904066,1,0.09,67.26,0,1
E7858,Ventilator,9,15.66,2025-04-28 17:52:38.904066,1,0.18,28.58,3,1
E7859,ECG,0,1.18,2025-02-13 17:52:38.904066,0,0.5,63.18,2,1
E7860,Ultrasound,7,17.11,2024-10-03 17:52:38.904066,0,0.12,50.84,0,1
E7861,MRI,3,12.21,2024-11-16 17:52:38.904066,1,0.17,62.27,1,1
E7862,ECG,0,8.19,2025-07-05 17:52:38.904066,1,0.48,60.86,3,1
E7863,Ultrasound,12,9.46,2025-06-07 17:52:38.904066,0,0.1,61.7,2,1
E7864,MRI,6,1.25,2025-05-18 17:52:38.904066,1,0.67,55.55,0,1
E7865,ECG,6,10.25,2024-11-04 17:52:38.904066,0,0.36,32.07,2,1
E7866,Ultrasound,2,4.16,2025-08-03 17:52:38.904066,1,0.1,26.5,1,0
E7867,Ventilator,8,14.58,2024-11-28 17:52:38.904066,0,0.47,35.06,4,1
E7868,Ventilator,11,7.29,2024-10-18 17:52:38.904066,0,0.36,30.67,2,1
E7869,Ventilator,6,11.81,2025-04-09 17:52:38.904066,2,0.73,36.39,3,1
E7870,MRI,7,5.16,2024-12-01 17:52:38.904066,1,0.07,29.35,1,1
E7871,Ventilator,5,9.9,2024-08-26 17:52:38.904066,3,0.57,35.4,3,1
E7872,ECG,3,7.82,2025-02-28 17:52:38.904066,1,0.57,29.51,3,0
E7873,MRI,5,1.65,2024-12-11 17:52:38.904066,1,0.42,34.44,1,1
E7874,Ultrasound,8,15.0,2025-03-27 17:52:38.904066,2,0.17,48.09,4,1
E7875,MRI,15,7.34,2025-03-23 17:52:38.904066,1,0.32,39.61,2,1
E7876,Ultrasound,8,8.68,2025-03-16 17:52:38.904066,0,0.31,50.95,2,0
E7877,Ultrasound,3,5.3,2024-11-08 17:52:38.904066,1,0.56,52.49,1,1
E7878,Ventilator,2,19.39,2025-02-06 17:52:38.904066,1,0.13,38.11,1,1
E7879,Ultrasound,0,8.57,2025-06-16 17:52:38.904066,0,0.46,32.86,4,1
E7880,MRI,5,9.35,2025-05-29 17:52:38.904066,3,0.22,25.27,0,1
E7881,Ultrasound,0,4.48,2025-06-01 17:52:38.904066,1,0.37,35.23,2,0
E7882,ECG,10,2.39,2025-07-25 17:52:38.904066,1,0.71,41.25,0,1
E7883,Ultrasound,0,14.55,2024-12-03 17:52:38.904066,1,0.33,28.45,0,1
E7884,MRI,3,8.85,2025-06-30 17:52:38.904066,0,0.67,42.35,1,1
E7885,Ventilator,3,3.79,2025-05-15 17:52:38.904066,3,0.1,40.67,1,1
E7886,ECG,6,15.66,2025-02-20 17:52:38.904066,1,0.42,66.59,1,1
E7887,Ventilator,9,5.86,2024-11-01 17:52:38.904066,1,0.5,56.12,0,1
E7888,Ultrasound,10,18.23,2024-12-07 17:52:38.904066,2,0.54,64.2,2,1
E7889,ECG,1,2.77,2025-05-16 17:52:38.904066,0,0.3,42.36,1,0
E7890,ECG,0,9.64,2024-10-03 17:52:38.904066,4,0.31,68.17,3,1
E7891,Ventilator,6,10.96,2025-03-14 17:52:38.904066,1,0.74,33.06,2,1
E7892,Ventilator,0,16.19,2025-05-26 17:52:38.904066,0,0.18,36.55,1,1
E7893,ECG,7,6.76,2024-10-08 17:52:38.904066,0,0.65,39.01,1,1
E7894,Ultrasound,2,12.06,2025-03-24 17:52:38.904066,1,0.21,56.18,1,0
E7895,MRI,2,11.71,2024-11-19 17:52:38.904066,1,0.79,63.4,1,1
E7896,Ventilator,5,18.45,2025-05-08 17:52:38.904066,1,0.08,59.19,1,1
E7897,MRI,6,4.32,2024-12-02 17:52:38.904066,0,0.41,25.98,5,1
E7898,Ultrasound,10,1.33,2024-11-10 17:52:38.904066,0,0.2,63.77,1,1
E7899,MRI,12,15.6,2025-03-10 17:52:38.904066,0,0.01,26.38,2,1
E7900,Ultrasound,4,17.02,2025-01-11 17:52:38.904066,0,0.53,52.21,2,1
E7901,ECG,3,19.84,2025-07-08 17:52:38.904066,0,0.28,32.88,1,1
E7902,MRI,7,11.37,2024-12-23 17:52:38.904066,2,0.79,26.45,2,1
E7903,Ultrasound,0,6.79,2024-11-08 17:52:38.904066,0,0.78,52.39,1,1
E7904,Ventilator,11,15.61,2025-03-11 17:52:38.904066,1,0.33,42.64,0,1
E7905,ECG,5,8.91,2024-12-30 17:52:38.904066,2,0.41,54.57,0,1
E7906,Ventilator,9,12.16,2025-06-26 17:52:38.904066,3,0.39,34.08,3,1
E7907,Ventilator,1,19.74,2024-11-24 17:52:38.904066,1,0.27,26.99,0,1
E7908,Ultrasound,8,8.35,2025-02-01 17:52:38.904066,1,0.17,42.23,2,1
E7909,ECG,3,8.38,2025-07-31 17:52:38.904066,0,0.09,26.43,3,0
E7910,Ultrasound,7,10.36,2024-12-17 17:52:38.904066,0,0.24,25.39,2,1
E7911,Ultrasound,1,15.13,2025-03-09 17:52:38.904066,0,0.17,63.38,1,1
E7912,Ventilator,2,5.33,2024-12-26 17:52:38.904066,1,0.23,49.34,1,1
E7913,Ultrasound,7,12.67,2025-05-14 17:52:38.904066,0,0.53,35.24,3,0
E7914,MRI,10,8.3,2025-03-07 17:52:38.904066,2,0.2,21.43,1,1
E7915,Ultrasound,0,5.74,2025-05-01 17:52:38.904066,2,0.12,67.35,2,1
E7916,MRI,1,6.95,2025-04-29 17:52:38.904066,0,0.6,28.3,1,0
E7917,ECG,5,10.1,2025-02-02 17:52:38.904066,0,0.72,67.43,4,1
E7918,MRI,6,11.15,2025-06-27 17:52:38.904066,1,0.63,25.87,3,1
E7919,Ultrasound,6,3.25,2025-06-02 17:52:38.904066,0,0.4,66.75,4,1
E7920,Ultrasound,11,12.86,2024-10-26 17:52:38.904066,0,0.51,45.89,2,1
E7921,MRI,5,19.68,2024-09-05 17:52:38.904066,0,0.24,53.69,0,1
E7922,ECG,10,4.88,2025-07-09 17:52:38.904066,0,0.57,24.0,1,1
E7923,ECG,6,9.59,2025-06-27 17:52:38.904066,1,0.62,54.95,1,1
E7924,Ultrasound,10,15.79,2024-09-29 17:52:38.904066,1,0.27,26.59,1,1
E7925,MRI,4,9.12,2024-11-25 17:52:38.904066,1,0.53,60.7,2,1
E7926,MRI,11,19.03,2025-04-28 17:52:38.904066,3,0.7,22.09,1,1
E7927,Ultrasound,2,3.24,2024-08-09 17:52:38.904066,0,0.52,32.92,0,1
E7928,Ventilator,6,16.7,2024-12-15 17:52:38.904066,0,0.15,25.24,0,1
E7929,Ultrasound,0,7.27,2024-10-12 17:52:38.904066,0,0.04,21.46,0,1
E7930,Ultrasound,8,5.94,2024-12-08 17:52:38.904066,0,0.45,20.44,4,1
E7931,ECG,2,19.16,2025-05-13 17:52:38.904066,0,0.72,29.41,2,1
E7932,MRI,5,18.67,2024-10-09 17:52:38.904066,0,0.7,26.77,2,1
E7933,ECG,7,12.63,2025-05-02 17:52:38.904066,1,0.31,25.33,0,0
E7934,Ultrasound,7,2.78,2025-07-22 17:52:38.904066,2,0.1,37.7,0,0
E7935,MRI,2,8.11,2024-12-03 17:52:38.904066,4,0.7,68.37,0,1
E7936,Ventilator,8,16.24,2024-08-23 17:52:38.904066,2,0.07,26.66,2,1
E7937,MRI,2,17.41,2025-05-15 17:52:38.904066,1,0.21,27.44,2,1
E7938,ECG,0,12.45,2024-11-12 17:52:38.904066,1,0.46,38.29,5,1
E7939,Ultrasound,1,17.11,2024-09-07 17:52:38.904066,1,0.45,40.08,1,1
E7940,Ventilator,8,2.9,2025-03-06 17:52:38.904066,2,0.74,21.96,1,1
E7941,ECG,7,17.69,2025-06-13 17:52:38.904066,0,0.28,40.42,1,1
E7942,MRI,8,9.16,2025-06-28 17:52:38.904066,3,0.25,39.79,0,1
E7943,ECG,6,1.44,2025-07-25 17:52:38.904066,1,0.4,60.38,3,1
E7944,ECG,5,19.02,2024-11-10 17:52:38.904066,2,0.08,59.71,2,1
E7945,MRI,8,13.34,2025-04-01 17:52:38.904066,1,0.14,23.18,0,0
E7946,MRI,10,9.01,2025-06-28 17:52:38.904066,0,0.59,27.53,2,1
E7947,MRI,8,7.86,2024-09-02 17:52:38.904066,0,0.78,21.28,0,1
E7948,MRI,0,14.02,2024-11-23 17:52:38.904066,0,0.73,44.71,1,1
E7949,MRI,0,5.74,2025-06-19 17:52:38.904066,1,0.26,67.37,2,1
E7950,ECG,5,17.69,2025-04-04 17:52:38.904066,0,0.5,37.69,2,1
